,round,year,company,segment,name,UnitSold,UnitInvent,RevDate,Age,MTBF,Pfmm,Size,Price,MatCost,LaborCost,ContrMarg,SecShiftOverTime,AutomationNextRd,CapNextRd,PlantUtilz,market_cap,market_size,performance_center,performance_ideal,size_center,size_ideal,AGE_ideal,PRICE_L,PRICE_H,MTBF_L,MTBF_H,radius,distance,distance_ideal
206,6.0,2027.0,Andrews,Size,ANew2,968.0,311.0,2028-01-26,2.4,19000.0,7.0,6.0,32.0,11.68,9.59,0.29,0.0,4.0,1200.0,0.99,5438.0,0.11,7.2,8.2,6.0,4.6,1.5,22.0,32.0,16000.0,21000.0,1,1.8439088914585773,0
207,6.0,2027.0,Andrews,Traditional,Able,1782.0,0.0,2027-07-07,2.1,17500.0,8.5,11.0,26.49,9.47,7.79,0.35,0.0,4.5,1800.0,0.99,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.7280109889280509,0
208,6.0,2027.0,Andrews,Traditional,Adam,150.0,212.0,2023-05-06,6.2,23000.0,9.5,10.0,30.0,11.81,9.59,0.07,0.0,3.0,900.0,0,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.854400374531754,0
209,6.0,2027.0,Baldwin,High End,Baker2,501.0,135.0,2027-09-14,1.5,27000.0,16.3,11.2,37.0,13.81,8.06,0.37,0.0,6.0,650.0,0.62,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,5.852349955359811,0
210,6.0,2027.0,Baldwin,High End,Bee,941.0,0.0,2027-03-17,0.8,25000.0,14.4,5.7,37.0,13.99,7.37,0.42,0.85,6.0,800.0,1.45,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,0.09999999999999964,0
211,6.0,2027.0,Baldwin,High End,Bid2,399.0,0.0,2027-09-15,1.9,20000.0,8.2,4.5,32.0,11.53,8.06,0.36,0.0,5.0,550.0,0.94,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,6.216912416947822,0
212,6.0,2027.0,Baldwin,Low End,Bead,4293.0,64.0,2026-02-10,6.2,14000.0,4.2,15.8,16.25,4.65,1.2,0.63,0.66,10.0,2650.0,1.64,17403.0,0.37,5.5,4.7,14.5,15.3,7.0,12.0,22.0,12000.0,17000.0,1,0.7071067811865476,0
213,6.0,2027.0,Baldwin,Performance,Bold,1364.0,0.0,2027-06-30,2.0,27000.0,15.5,11.8,31.8,13.38,7.04,0.36,0.53,5.0,850.0,1.51,5661.0,0.12,14.0,15.4,12.8,11.8,1.0,22.0,32.0,22000.0,27000.0,1,0.09999999999999964,0
214,6.0,2027.0,Baldwin,Size,Buddy,1272.0,97.0,2028-01-02,3.5,20000.0,7.5,5.5,31.75,10.99,6.67,0.43,0.28,5.0,900.0,1.27,5438.0,0.11,7.2,8.2,6.0,4.6,1.5,22.0,32.0,16000.0,21000.0,1,1.1401754250991378,0
215,6.0,2027.0,Baldwin,Traditional,Baker,2204.0,325.0,2028-02-21,3.2,17500.0,8.5,11.5,25.99,8.3,1.12,0.62,0.29,10.0,1700.0,1.28,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.9899494936611655,0
216,6.0,2027.0,Baldwin,Traditional,Bead2,1824.0,57.0,2027-01-20,2.9,17500.0,9.2,10.8,26.49,8.74,1.25,0.61,1.0,10.0,1100.0,1.98,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.0,0
217,6.0,2027.0,Chester,High End,C_P2,1162.0,225.0,2026-12-21,1.0,25000.0,14.3,5.7,37.0,13.97,11.03,0.3,1.0,3.0,700.0,1.98,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,0.0,0
218,6.0,2027.0,Chester,Low End,Cake,2523.0,646.0,2022-05-05,7.4,14000.0,5.7,14.3,18.4,5.61,2.56,0.53,0.45,10.0,2200.0,1.44,17403.0,0.37,5.5,4.7,14.5,15.3,7.0,12.0,22.0,12000.0,17000.0,1,1.4142135623730951,0
219,6.0,2027.0,Chester,Low End,Cedar,2696.0,20.0,2027-04-04,5.7,14000.0,4.7,15.3,18.0,4.97,2.61,0.59,0.57,10.0,1400.0,1.56,17403.0,0.37,5.5,4.7,14.5,15.3,7.0,12.0,22.0,12000.0,17000.0,1,0.0,0
220,6.0,2027.0,Chester,Performance,C_PI,951.0,0.0,2027-01-15,2.2,27000.0,15.4,11.8,31.6,13.35,5.52,0.4,1.0,7.0,680.0,1.98,5661.0,0.12,14.0,15.4,12.8,11.8,1.0,22.0,32.0,22000.0,27000.0,1,0.0,0
221,6.0,2027.0,Chester,Performance,Coat,1412.0,604.0,2028-01-15,3.5,27000.0,14.4,12.5,31.8,12.82,4.45,0.39,0.0,7.0,1200.0,0.74,5661.0,0.12,14.0,15.4,12.8,11.8,1.0,22.0,32.0,22000.0,27000.0,1,1.2206555615733699,0
222,6.0,2027.0,Chester,Traditional,Cid,1211.0,571.0,2028-01-03,3.9,19000.0,8.5,11.6,26.5,8.67,4.14,0.48,1.0,9.0,1400.0,1.98,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,1.0630145812734637,0
223,6.0,2027.0,Chester,Traditional,Cure,1188.0,0.0,2026-11-14,2.3,19000.0,9.2,10.8,26.8,9.15,4.14,0.5,1.0,9.0,1200.0,1.98,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.0,0
224,6.0,2027.0,Digby,High End,DeeKwa,129.0,478.0,2026-12-03,1.1,22000.0,15.5,5.5,38.0,13.61,1.16,0.43,0.0,10.0,1000.0,0.99,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,1.2165525060596434,0
225,6.0,2027.0,Digby,High End,DeeNee,693.0,931.0,2027-11-05,1.2,22000.0,14.3,5.7,37.49,13.16,6.25,0.41,0.2,6.0,1000.0,1.19,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,0.0,0
226,6.0,2027.0,Digby,Low End,Dell,1874.0,742.0,2027-05-02,5.6,14000.0,5.2,14.8,17.77,5.29,5.24,0.39,0.37,7.0,1600.0,1.36,17403.0,0.37,5.5,4.7,14.5,15.3,7.0,12.0,22.0,12000.0,17000.0,1,0.7071067811865476,0
227,6.0,2027.0,Digby,Performance,Dot,709.0,0.0,2027-05-21,1.7,27000.0,15.2,12.0,32.08,13.22,9.27,0.29,0.0,3.0,600.0,0.99,5661.0,0.12,14.0,15.4,12.8,11.8,1.0,22.0,32.0,22000.0,27000.0,1,0.2828427124746193,0
228,6.0,2027.0,Digby,Size,Dcuk,50.0,0.0,2027-06-26,0.5,21000.0,8.9,3.6,34.0,12.29,1.43,0.59,0.95,10.0,200.0,0.99,5438.0,0.11,7.2,8.2,6.0,4.6,1.5,22.0,32.0,16000.0,21000.0,1,1.2206555615733705,0
229,6.0,2027.0,Digby,Size,Dune,1310.0,0.0,2027-07-26,1.5,19000.0,8.2,4.6,31.49,11.22,11.48,0.28,1.0,3.0,600.0,1.98,5438.0,0.11,7.2,8.2,6.0,4.6,1.5,22.0,32.0,16000.0,21000.0,1,0.0,0
230,6.0,2027.0,Digby,Traditional,Daze,1653.0,191.0,2027-08-15,1.9,17500.0,9.0,11.0,25.05,8.62,6.95,0.38,0.0,5.0,1800.0,0.99,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.282842712474618,0
231,6.0,2027.0,Erie,High End,Elite,510.0,712.0,2027-04-18,2.4,25000.0,14.3,5.7,38.0,13.96,6.99,0.36,1.0,6.0,600.0,1.95,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,0.0,0
232,6.0,2027.0,Erie,High End,Elon,266.0,0.0,2028-01-11,2.5,25000.0,13.4,6.6,38.0,0.0,0.0,0.4,0.0,6.0,600.0,0,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,1.2727922061357855,0
233,6.0,2027.0,Erie,Low End,Ebb,3667.0,26.0,2027-01-14,5.8,14000.0,4.6,16.1,16.0,4.71,1.4,0.6,1.0,10.0,2400.0,1.95,17403.0,0.37,5.5,4.7,14.5,15.3,7.0,12.0,22.0,12000.0,17000.0,1,0.8062257748298557,0
234,6.0,2027.0,Erie,Size,Egg,1304.0,0.0,2027-07-09,2.1,21000.0,8.2,4.6,32.5,11.75,6.99,0.41,1.0,6.0,1000.0,1.95,5438.0,0.11,7.2,8.2,6.0,4.6,1.5,22.0,32.0,16000.0,21000.0,1,0.0,0
235,6.0,2027.0,Erie,Traditional,Eat,2541.0,922.0,2027-03-01,2.6,17500.0,9.2,10.8,26.5,8.74,1.28,0.58,0.39,10.0,1800.0,1.36,12526.0,0.26,9.2,9.2,10.8,10.8,2.0,19.0,29.0,14000.0,19000.0,1,0.0,0
236,6.0,2027.0,Ferris,High End,Fist,427.0,110.0,2027-10-17,1.2,24000.0,13.5,6.5,37.0,14.95,9.9,0.32,0.0,4.0,950.0,0.26,6287.0,0.13,12.9,14.3,7.1,5.7,0.0,27.0,37.0,20000.0,25000.0,1,1.1313708498984762,0
237,6.0,2027.0,Ferris,Low End,Fast,613.0,184.0,2024-01-29,7.4,17000.0,5.4,14.6,21.0,7.04,8.49,0.22,0.0,5.0,800.0,0.99,17403.0,0.37,5.5,4.7,14.5,15.3,7.0,12.0,22.0,12000.0,17000.0,1,0.9899494936611675,0
238,6.0,2027.0,Ferris,Performance,Foam,292.0,80.0,2027-10-24,1.2,24000.0,14.6,12.0,32.0,13.81,9.9,0.25,0.0,4.0,600.0,0.58,5661.0,0.12,14.0,15.4,12.8,11.8,1.0,22.0,32.0,22000.0,27000.0,1,0.8246211251235326,0
239,6.0,2027.0,Ferris,Size,Fume,408.0,70.0,2027-10-12,1.3,18000.0,7.2,5.2,32.0,11.95,9.9,0.32,0.0,4.0,700.0,0.28,5438.0,0.11,7.2,8.2,6.0,4.6,1.5,22.0,32.0,16000.0,21000.0,1,1.1661903789690597,0
240,6.5,2027.5,Andrews,Size,ANew2,968.0,311.0,2028-01-26,1.45,19000.0,7.0,6.0,,11.68,9.59,0.29,0.0,4.0,1200.0,0.99,,,,,,,,,,,,1,,0
241,6.5,2027.5,Baldwin,Size,Buddy,1272.0,97.0,2028-01-02,2.0,20000.0,7.5,5.5,,10.99,6.67,0.43,0.28,5.0,900.0,1.27,,,,,,,,,,,,1,,0
242,6.5,2027.5,Baldwin,Traditional,Baker,2204.0,325.0,2028-02-21,1.85,17500.0,8.5,11.5,,8.3,1.12,0.62,0.29,10.0,1700.0,1.28,,,,,,,,,,,,1,,0
243,6.5,2027.5,Chester,Performance,Coat,1412.0,604.0,2028-01-15,2.0,27000.0,14.4,12.5,,12.82,4.45,0.39,0.0,7.0,1200.0,0.74,,,,,,,,,,,,1,,0
244,6.5,2027.5,Chester,Traditional,Cid,1211.0,571.0,2028-01-03,2.2,19000.0,8.5,11.6,,8.67,4.14,0.48,1.0,9.0,1400.0,1.98,,,,,,,,,,,,1,,0
245,6.5,2027.5,Erie,High End,Elon,266.0,0.0,2028-01-11,1.5,25000.0,13.4,6.6,,0.0,0.0,0.4,0.0,6.0,600.0,0,,,,,,,,,,,,1,,0
246,7.0,2028.0,Andrews,High End,ANew1,1367.0,1009.0,2027-06-06,2.5,24000.0,14.3,5.7,,15.32,11.88,0.2,1.0,4.0,1200.0,1.98,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,1.2727922061357848,0
247,7.0,2028.0,Andrews,Low End,Acre,1712.0,1060.0,2027-04-10,6.7,14000.0,5.7,14.3,,6.27,7.43,0.14,1.0,6.0,1400.0,1.98,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,0.7071067811865476,0
248,7.0,2028.0,Andrews,Low End,Agape,17.0,68.0,2019-05-25,9.6,19000.0,4.0,11.0,,8.85,8.39,-0.42,0.0,4.0,1.0,0.99,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,3.9849717690342557,0
249,7.0,2028.0,Andrews,Performance,Aft,934.0,465.0,2027-03-23,4.2,27000.0,15.4,11.8,,14.92,10.4,0.18,1.0,4.0,600.0,1.98,6782.0,0.13,15.0,16.4,12.1,11.1,1.0,21.5,31.5,22000.0,27000.0,1,1.2206555615733694,0
250,7.0,2028.0,Andrews,Size,ANew2,968.0,311.0,2028-01-26,1.95,19000.0,7.0,6.0,,11.68,9.59,0.29,0.0,4.0,1200.0,0.99,6433.0,0.12,7.9,8.9,5.0,3.6,1.5,21.5,31.5,16000.0,21000.0,1,3.0610455730027937,0
251,7.0,2028.0,Andrews,Traditional,Able,1782.0,0.0,2027-07-07,3.1,17500.0,8.5,11.0,,9.47,7.79,0.35,0.0,4.5,1800.0,0.99,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,1.6643316977093243,0
252,7.0,2028.0,Andrews,Traditional,Adam,150.0,212.0,2023-05-06,7.2,23000.0,9.5,10.0,,11.81,9.59,0.07,0.0,3.0,900.0,0,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,0.4123105625617663,0
253,7.0,2028.0,Baldwin,High End,Baker2,501.0,135.0,2027-09-14,2.5,27000.0,16.3,11.2,,13.81,8.06,0.37,0.0,6.0,650.0,0.62,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,6.493843238021688,0
254,7.0,2028.0,Baldwin,High End,Bee,941.0,0.0,2027-03-17,1.8,25000.0,14.4,5.7,,13.99,7.37,0.42,0.85,6.0,800.0,1.45,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,1.2041594578792292,0
255,7.0,2028.0,Baldwin,High End,Bid2,399.0,0.0,2027-09-15,2.9,20000.0,8.2,4.5,,11.53,8.06,0.36,0.0,5.0,550.0,0.94,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,7.006425622241344,0
256,7.0,2028.0,Baldwin,Low End,Bead,4293.0,64.0,2026-02-10,7.2,14000.0,4.2,15.8,,4.65,1.2,0.63,0.66,10.0,2650.0,1.64,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,1.4142135623730951,0
257,7.0,2028.0,Baldwin,Performance,Bold,1364.0,0.0,2027-06-30,3.0,27000.0,15.5,11.8,,13.38,7.04,0.36,0.53,5.0,850.0,1.51,6782.0,0.13,15.0,16.4,12.1,11.1,1.0,21.5,31.5,22000.0,27000.0,1,1.1401754250991376,0
258,7.0,2028.0,Baldwin,Size,Buddy,1272.0,97.0,2028-01-02,2.5,20000.0,7.5,5.5,,10.99,6.67,0.43,0.28,5.0,900.0,1.27,6433.0,0.12,7.9,8.9,5.0,3.6,1.5,21.5,31.5,16000.0,21000.0,1,2.3600847442411896,0
259,7.0,2028.0,Baldwin,Traditional,Baker,2204.0,325.0,2028-02-21,2.35,17500.0,8.5,11.5,,8.3,1.12,0.62,0.29,10.0,1700.0,1.28,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,1.9798989873223336,0
260,7.0,2028.0,Baldwin,Traditional,Bead2,1824.0,57.0,2027-01-20,3.9,17500.0,9.2,10.8,,8.74,1.25,0.61,1.0,10.0,1100.0,1.98,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,0.989949493661168,0
261,7.0,2028.0,Chester,High End,C_P2,1162.0,225.0,2026-12-21,2.0,25000.0,14.3,5.7,,13.97,11.03,0.3,1.0,3.0,700.0,1.98,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,1.2727922061357848,0
262,7.0,2028.0,Chester,Low End,Cake,2523.0,646.0,2022-05-05,8.4,14000.0,5.7,14.3,,5.61,2.56,0.53,0.45,10.0,2200.0,1.44,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,0.7071067811865476,0
263,7.0,2028.0,Chester,Low End,Cedar,2696.0,20.0,2027-04-04,6.7,14000.0,4.7,15.3,,4.97,2.61,0.59,0.57,10.0,1400.0,1.56,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,0.7071067811865476,0
264,7.0,2028.0,Chester,Performance,C_PI,951.0,0.0,2027-01-15,3.2,27000.0,15.4,11.8,,13.35,5.52,0.4,1.0,7.0,680.0,1.98,6782.0,0.13,15.0,16.4,12.1,11.1,1.0,21.5,31.5,22000.0,27000.0,1,1.2206555615733694,0
265,7.0,2028.0,Chester,Performance,Coat,1412.0,604.0,2028-01-15,2.5,27000.0,14.4,12.5,,12.82,4.45,0.39,0.0,7.0,1200.0,0.74,6782.0,0.13,15.0,16.4,12.1,11.1,1.0,21.5,31.5,22000.0,27000.0,1,2.4413111231467393,0
266,7.0,2028.0,Chester,Traditional,Cid,1211.0,571.0,2028-01-03,2.7,19000.0,8.5,11.6,,8.67,4.14,0.48,1.0,9.0,1400.0,1.98,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,2.0518284528683193,0
267,7.0,2028.0,Chester,Traditional,Cure,1188.0,0.0,2026-11-14,3.3,19000.0,9.2,10.8,,9.15,4.14,0.5,1.0,9.0,1200.0,1.98,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,0.989949493661168,0
268,7.0,2028.0,Digby,High End,DeeKwa,129.0,478.0,2026-12-03,2.1,22000.0,15.5,5.5,,13.61,1.16,0.43,0.0,10.0,1000.0,0.99,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,0.7615773105863913,0
269,7.0,2028.0,Digby,High End,DeeNee,693.0,931.0,2027-11-05,2.2,22000.0,14.3,5.7,,13.16,6.25,0.41,0.2,6.0,1000.0,1.19,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,1.2727922061357848,0
270,7.0,2028.0,Digby,Low End,Dell,1874.0,742.0,2027-05-02,6.6,14000.0,5.2,14.8,,5.29,5.24,0.39,0.37,7.0,1600.0,1.36,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,0.0,0
271,7.0,2028.0,Digby,Performance,Dot,709.0,0.0,2027-05-21,2.7,27000.0,15.2,12.0,,13.22,9.27,0.29,0.0,3.0,600.0,0.99,6782.0,0.13,15.0,16.4,12.1,11.1,1.0,21.5,31.5,22000.0,27000.0,1,1.4999999999999998,0
272,7.0,2028.0,Digby,Size,Dcuk,50.0,0.0,2027-06-26,1.5,21000.0,8.9,3.6,,12.29,1.43,0.59,0.95,10.0,200.0,0.99,6433.0,0.12,7.9,8.9,5.0,3.6,1.5,21.5,31.5,16000.0,21000.0,1,0.0,0
273,7.0,2028.0,Digby,Size,Dune,1310.0,0.0,2027-07-26,2.5,19000.0,8.2,4.6,,11.22,11.48,0.28,1.0,3.0,600.0,1.98,6433.0,0.12,7.9,8.9,5.0,3.6,1.5,21.5,31.5,16000.0,21000.0,1,1.2206555615733705,0
274,7.0,2028.0,Digby,Traditional,Daze,1653.0,191.0,2027-08-15,2.9,17500.0,9.0,11.0,,8.62,6.95,0.38,0.0,5.0,1800.0,0.99,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,1.272792206135786,0
275,7.0,2028.0,Erie,High End,Elite,510.0,712.0,2027-04-18,3.4,25000.0,14.3,5.7,,13.96,6.99,0.36,1.0,6.0,600.0,1.95,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,1.2727922061357848,0
276,7.0,2028.0,Erie,High End,Elon,266.0,0.0,2028-01-11,2.0,25000.0,13.4,6.6,,0.0,0.0,0.4,0.0,6.0,600.0,0,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,2.54558441227157,0
277,7.0,2028.0,Erie,Low End,Ebb,3667.0,26.0,2027-01-14,6.8,14000.0,4.6,16.1,,4.71,1.4,0.6,1.0,10.0,2400.0,1.95,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,1.4317821063276361,0
278,7.0,2028.0,Erie,Size,Egg,1304.0,0.0,2027-07-09,3.1,21000.0,8.2,4.6,,11.75,6.99,0.41,1.0,6.0,1000.0,1.95,6433.0,0.12,7.9,8.9,5.0,3.6,1.5,21.5,31.5,16000.0,21000.0,1,1.2206555615733705,0
279,7.0,2028.0,Erie,Traditional,Eat,2541.0,922.0,2027-03-01,3.6,17500.0,9.2,10.8,,8.74,1.28,0.58,0.39,10.0,1800.0,1.36,13678.0,0.26,9.9,9.9,10.1,10.1,2.0,21.0,31.0,14000.0,19000.0,1,0.989949493661168,0
280,7.0,2028.0,Ferris,High End,Fist,427.0,110.0,2027-10-17,2.2,24000.0,13.5,6.5,,14.95,9.9,0.32,0.0,4.0,950.0,0.26,7306.0,0.14,13.8,15.2,6.2,4.8,0.0,26.5,36.5,20000.0,25000.0,1,2.4041630560342613,0
281,7.0,2028.0,Ferris,Low End,Fast,613.0,184.0,2024-01-29,8.4,17000.0,5.4,14.6,,7.04,8.49,0.22,0.0,5.0,800.0,0.99,19439.0,0.36,6.0,5.2,14.0,14.8,7.0,11.5,21.5,12000.0,17000.0,1,0.2828427124746199,0
282,7.0,2028.0,Ferris,Performance,Foam,292.0,80.0,2027-10-24,2.2,24000.0,14.6,12.0,,13.81,9.9,0.25,0.0,4.0,600.0,0.58,6782.0,0.13,15.0,16.4,12.1,11.1,1.0,21.5,31.5,22000.0,27000.0,1,2.01246117974981,0
283,7.0,2028.0,Ferris,Size,Fume,408.0,70.0,2027-10-12,2.3,18000.0,7.2,5.2,,11.95,9.9,0.32,0.0,4.0,700.0,0.28,6433.0,0.12,7.9,8.9,5.0,3.6,1.5,21.5,31.5,16000.0,21000.0,1,2.3345235059857505,0
